176000,Tue 02:00 06:00 FTTTTT,SouthWest,R
176000,Wed 02:00 06:00 FTTTTT,SouthWest,R
176000,Thu 02:00 06:00 FTTTTT,SouthWest,R
176000,Fri 02:00 06:00 FTTTTT,NorthEast,L
176000,Mon 02:00 06:00 FTTTTT,NorthEast,L
176000,Tue 02:00 06:00 FTTTTT,NorthEast,L
176000,Thu 02:00 06:00 FTTTTT,NorthEast,L
177000,Wed 02:00 06:00 FTTTTT,NorthEast,L
177000,Sat 02:00 06:00 FTTTTT,NorthEast,L
177000,Sun 02:00 06:00 TTTTTT,SouthWest,R
177000,Sat 02:00 06:00 FTTTTT,SouthWest,R
177000,HOL 02:00 06:00 TTTTTT,SouthWest,R
177000,Sun 02:00 06:00 TTTTTT,NorthEast,L
177000,Fri 02:00 06:00 FTTTTT,SouthWest,R
177000,HOL 02:00 06:00 TTTTTT,NorthEast,L
177000,Mon 02:00 06:00 FTTTTT,SouthWest,R
177000,Tue 02:00 06:00 FTTTTT,SouthWest,R
177000,Wed 02:00 06:00 FTTTTT,SouthWest,R
177000,Thu 02:00 06:00 FTTTTT,SouthWest,R
177000,Fri 02:00 06:00 FTTTTT,NorthEast,L
177000,Mon 02:00 06:00 FTTTTT,NorthEast,L
177000,Tue 02:00 06:00 FTTTTT,NorthEast,L
177000,Thu 02:00 06:00 FTTTTT,NorthEast,L
178000,Wed 02:00 06:00 FTTTTT,NorthEast,L
178000,Sat 02:00 06:00 FTTTTT,NorthEast,L
178000,Sun 02:00 06:00 TTTTTT,SouthWest,R
178000,Sat 02:00 06:00 FTTTTT,SouthWest,R
178000,HOL 02:00 06:00 TTTTTT,SouthWest,R
178000,Sun 02:00 06:00 TTTTTT,NorthEast,L
178000,Fri 02:00 06:00 FTTTTT,SouthWest,R
178000,HOL 02:00 06:00 TTTTTT,NorthEast,L
178000,Mon 02:00 06:00 FTTTTT,SouthWest,R
178000,Tue 02:00 06:00 FTTTTT,SouthWest,R
178000,Wed 02:00 06:00 FTTTTT,SouthWest,R
178000,Thu 02:00 06:00 FTTTTT,SouthWest,R
178000,Fri 02:00 06:00 FTTTTT,NorthEast,L
178000,Mon 02:00 06:00 FTTTTT,NorthEast,L
178000,Tue 02:00 06:00 FTTTTT,NorthEast,L
178000,Thu 02:00 06:00 FTTTTT,NorthEast,L
179000,Wed 02:00 06:00 FTTTTT,NorthEast,L
179000,Sat 02:00 06:00 FTTTTT,NorthEast,L
179000,Sun 02:00 06:00 TTTTTT,SouthWest,R
179000,Sat 02:00 06:00 FTTTTT,SouthWest,R
179000,HOL 02:00 06:00 TTTTTT,SouthWest,R
